,daft_id,date_entered,views,type,rent,num_bedroom,num_bathroom,available_from,furnished,lease,ber_rating,address,distance_from_city_centre,latitude,longitude,region,url,input_date,property_id
556,25324955,2023-07-01,2857,House,3950.0,3,2, Immediately, Yes, Minimum 1 Year,BER Exempt,"Elmpark Avenue, Ranelagh, Dublin 6",2.483198734,53.32451911,-6.254277794,Dublin 6,https://www.daft.ie/for-rent/house-elmpark-avenue-ranelagh-dublin-6/5324955,2023-07-06,2cd295dc037fce0aebb8a5c58168148c614af7c8d630669c0482215c4b07c612
557,216255689,2023-07-04,7338,Apartment,2890.0,3,2, Immediately, Yes, Minimum 1 Year,C1,"Seamount, Stillrogan Road, Blackrock, Co. Dublin",6.054422853,53.30671001,-6.20343744,,https://www.daft.ie/for-rent/apartment-seamount-stillrogan-road-blackrock-co-dublin/4738585,2023-07-06,6ff3ad40707cb43ca4df3e37ab13536099e5f44d2bed56264f44b411b33b7ab4
558,25310055,2023-07-06,3023,Apartment,3200.0,2,2," Aug 2nd, 2023", Yes, Minimum 3 Months,B3,"30 Merton Walk, Mount Saint Annes, Dublin 6, Dublin 6",3.753913974,53.312978,-6.251925,Dublin 6,https://www.daft.ie/for-rent/apartment-30-merton-walk-mount-saint-annes-dublin-6-dublin-6/5310055,2023-07-06,8ee3311bf7d64d448bb668323e20c4021050788f73f80594c92295b39125dfff
559,27578484,2023-07-02,4275,Apartment,1700.0,1,1, Immediately, Yes, Minimum 1 Year,BER Exempt,"Apt 2, 26 Castle Street, Dalkey, Co. Dublin",13.28460188,53.2773031,-6.1036018,,https://www.daft.ie/for-rent/apartment-apt-2-26-castle-street-dalkey-co-dublin/3675032,2023-07-06,82d146f15019a80fdd66184b461f62f693461e77857b30c19d98c08590bcac8a
560,25325402,2023-07-06,3247,Apartment,2600.0,3,2, Immediately, Yes, Minimum 1 Year,B2,"Seamount, Booterstown, Co. Dublin",5.953459544,53.307059,-6.205007868,,https://www.daft.ie/for-rent/apartment-seamount-booterstown-co-dublin/5325402,2023-07-06,83a26e2fca9831039a3c8c9ba3761aa5d711ab3447db076ec656c4b01bfa11b7
561,216735901,2023-07-04,2529,Apartment,2000.0,2,2, Immediately, Yes, Minimum 3 Months,C3,"Fortunes Lawn, Citywest, Co. Dublin",12.55745054,53.282952,-6.42414,,https://www.daft.ie/for-rent/apartment-fortunes-lawn-citywest-co-dublin/5313955,2023-07-06,6d5a44615dfbff2e6a233c0aa53ffdc4786cf16bdde8c1a383037d4f5e2f28e9
562,25323582,2023-06-30,1962,House,1500.0,1,1," Jul 1st, 2023", Yes, No Minimum,C2,"Bohernabreena, Bohernabreena, Co. Dublin",11.00899591,53.265158,-6.363748,,https://www.daft.ie/for-rent/house-bohernabreena-bohernabreena-co-dublin/5323582,2023-07-06,9ef5e661bb2dec6f1bf1487b84d8b02ba6cd92d3c8d03f0f631c3cf8ee1e752f
563,25321638,2023-06-30,6686,Apartment,1500.0,2,1," Jul 1st, 2023", Yes, No Minimum,C3,"Belclare, 23 Leinster Road West, Dublin 6, Dublin 6W",2.910880344,53.320002,-6.277447,Dublin 6,https://www.daft.ie/for-rent/flat-belclare-23-leinster-road-west-dublin-6-dublin-6w/5321638,2023-07-06,ece50a5f84ef8896a96bc38f5636585fb6fa78f905920176c63544936815ff01
564,216828126,2023-06-30,687,House,3500.0,3,2," Jul 3rd, 2023", Yes, Minimum 1 Year,F,"Grace Park Road, Drumcondra, Dublin 9",4.066405726,53.378358,-6.240763,Dublin 9,https://www.daft.ie/for-rent/house-grace-park-road-drumcondra-dublin-9/5323500,2023-07-06,f5c4811b79c081cfef7954c38d5c1e073cde9b322f3bf6f127c217933464668c
565,25299877,2023-07-01,6063,Apartment,1900.0,2,1," Jul 10th, 2023", Yes, Minimum 1 Year,B3,"Windmill Lane Apartments, Dublin 2",1.504115072,53.3452843,-6.2446721,Dublin 2,https://www.daft.ie/for-rent/apartment-windmill-lane-apartments-dublin-2/5299877,2023-07-06,701e8f789f0188f02b3b063a16457350343ac1423bca0304dd698acbb50e3e92
566,24740140,2023-07-05,3611,House,2495.0,2,1, Immediately, Yes, Minimum 1 Year,C3,"Wellington street, Phibsborough, Dublin 7",1.187950705,53.35610965,-6.267346855,Dublin 7,https://www.daft.ie/for-rent/house-wellington-street-phibsborough-dublin-7/4740140,2023-07-06,7d05a31cb0d335c272a2a0354f50352f5369044ecacac97fdc9ad8c5a53eb792
567,25322730,2023-06-30,627,Apartment,5000.0,1,1," Jul 1st, 2023", Yes, No Minimum,B2,"Waterloo Road, Ballsbridge, Dublin 4, D04T651, Dublin 4",2.190313722,53.33150164,-6.244033362,Dublin 4,https://www.daft.ie/for-rent/apartment-waterloo-road-ballsbridge-dublin-4-d04t651-dublin-4/5322730,2023-07-06,698f57d10ca71cb794fd9f63120207201d09b82858e44f21280d9af61c48b09b
568,216337199,2023-06-30,2032,Apartment,3500.0,2,3, Immediately, Yes, Minimum 1 Year,B2,"Apartment 62, Block 8, Grand Canal Square Residences, Dublin 2",1.88016248,53.344858,-6.239041,Dublin 2,https://www.daft.ie/for-rent/apartment-apartment-62-block-8-grand-canal-square-residences-dublin-2/5188756,2023-07-06,1a1b94e872b70b65d1489c03e747490099198e1e4ecbe0e5b0207d03089642d8
570,216720110,2023-06-30,1517,House,2700.0,2,1, Immediately, Yes, Minimum 1 Year,C2,"Leo Street, North Circular Road, Phibsborough, Dublin 7",1.546373857,53.359233,-6.264511,Dublin 7,https://www.daft.ie/for-rent/house-leo-street-north-circular-road-phibsborough-dublin-7/5312796,2023-07-06,bf1ea8b140dc4d551b6091a1ed8b7f3ee26587cc5121b77bc5ba97493ef1985d
571,25323307,2023-06-30,1486,Apartment,1950.0,2,2," Jul 3rd, 2023", Yes, Minimum 1 Year,B3,"Chapelview, Lucan, Co. Dublin",11.64918481,53.3590877,-6.4407008,,https://www.daft.ie/for-rent/apartment-chapelview-lucan-co-dublin/5323307,2023-07-06,c62ba6e451263da02d442521d2219218430188abd6809f1c895c66e7dc37c915
572,216765415,2023-06-30,974,House,3000.0,2,2, Immediately, No, Minimum 1 Year,BER Exempt,"Gate lodge 4 Golf Lane, Foxrock, Dublin 18",9.723191051,53.27279,-6.186222,Dublin 18,https://www.daft.ie/for-rent/house-gate-lodge-4-golf-lane-foxrock-dublin-18/5317131,2023-07-06,5c09183ccd8834c72979a828d72d289d5e8db57b72b1ae699802c9f26deaeb03
573,216462236,2023-06-30,1918,Apartment,2000.0,2,1, Immediately, Yes, Minimum 1 Year,BER Exempt,"Tenterfields, Dublin 8",1.407091435,53.33655,-6.282283,Dublin 8,https://www.daft.ie/for-rent/apartment-tenterfields-dublin-8/5285379,2023-07-06,ce822f975943ec6054a03d0382e985f751d9fc852e6c506692b7ccbdaba2a4d3
574,216829094,2023-06-30,1061,Studio,1148.333333,0,0, Immediately, Yes, Minimum 6 Months,BER Exempt,"Wendell Avenue, Portmarnock, Co. Dublin",13.4589272,53.434615,-6.13062,,https://www.daft.ie/for-rent/studio-apartment-wendell-avenue-portmarnock-co-dublin/5323693,2023-07-06,1fb914c72fbd06f12af2da9593e46edb7c18556b412cc3222e38d20f2c0a3fcc
575,24715618,2023-07-05,4645,House,4000.0,3,3, Immediately, No, Minimum 1 Year,D1,"1 Cherrywood Park, Shankill, Dublin 18, Laughanstown, Co. Dublin",14.19474637,53.245204,-6.135604,,https://www.daft.ie/for-rent/house-1-cherrywood-park-shankill-dublin-18-laughanstown-co-dublin/4715618,2023-07-06,313ae83e8aa8a3bbdb260a5f1ef2c46e3a46ba40df2ba6e9747407c7fc0a0fe7
576,25317349,2023-07-02,2390,House,3500.0,4,3, Immediately, Yes, Minimum 1 Year,BER Exempt,"Lower Glenageary Road , Dun Laoghaire, Co. Dublin",11.16784603,53.28627016,-6.13191123,,https://www.daft.ie/for-rent/house-lower-glenageary-road-dun-laoghaire-co-dublin/5317349,2023-07-06,66f8c745a01d3f406f9706d4458988e0d681a0180ba57b275c0d8d7857bfa958
577,216800341,2023-07-04,1407,Studio,1550.0,0,0, Immediately, Yes, Minimum 1 Year,BER Exempt,"Flat 6, 73 North Circular Road, Dublin 7",2.097792186,53.354589,-6.294793,Dublin 7,https://www.daft.ie/for-rent/studio-apartment-flat-6-73-north-circular-road-dublin-7/5320935,2023-07-06,4eb880f275b58713e42e918d0b64465a4e8edfbaaa92e5c123d518e97f2f9e6c
578,216795541,2023-07-06,833,Apartment,2990.0,3,2, Immediately, No, Minimum 1 Year,B1,"Grianan Fidh, Atkins Village, D18 FY26, Dublin 18",9.894678714,53.261802,-6.216897,Dublin 18,https://www.daft.ie/for-rent/apartment-grianan-fidh-atkins-village-d18-fy26-dublin-18/5320602,2023-07-06,108d457cf0b42646a9895d9fe26b73e37f59e80b170c64d98c0b49933aaa4017
579,25294088,2023-07-05,2757,House,3500.0,2,2, Immediately, Yes, Minimum 1 Year +,C2,"38a Beechwood Avenue Lower, Dublin 6, Ranelagh, Dublin 6",2.665462236,53.322784,-6.25426,Dublin 6,https://www.daft.ie/for-rent/house-38a-beechwood-avenue-lower-dublin-6-ranelagh-dublin-6/5294088,2023-07-06,7b673105f3f4e2a92285fcef6227b0562037b1cebbee23111a7db3287ea193d1
580,24723847,2023-07-04,2558,Apartment,2800.0,2,2, Immediately, Yes, Minimum 1 Year,C3,"25 Ballintyre Square, Dublin 16, Dundrum, Dublin 14",7.933452597,53.27465116,-6.253176704,Dublin 14,https://www.daft.ie/for-rent/apartment-25-ballintyre-square-dublin-16-dundrum-dublin-14/4723847,2023-07-06,277ea7a4ab1a39c7c35c866ddcf145dedd355767192472c9bb6bd47e7853666f
581,24712532,2023-07-06,4867,Apartment,4500.0,2,2," Jul 11th, 2023", Yes, Minimum 3 Months,B2,"Bloomfield Park, Bloomfield Avenue, Donnybrook, Dublin 4",2.667274263,53.32576468,-6.244382219,Dublin 4,https://www.daft.ie/for-rent/apartment-bloomfield-park-bloomfield-avenue-donnybrook-dublin-4/4712532,2023-07-06,e746cf4ca7f79a8e3de387c7a592302b71874656a93c717f3b5158ed574ce620
582,25282938,2023-06-30,4362,Apartment,1800.0,1,1, Immediately, Yes, Minimum 3 Months,D1,"Greenlea Road, Dublin 6w, Terenure, Dublin 6",4.638587728,53.307732,-6.296928,Dublin 6,https://www.daft.ie/for-rent/flat-greenlea-road-dublin-6w-terenure-dublin-6/5282938,2023-07-06,0831cbff6a003ff7fbdc1ebb4f1c18ed93fbd5757f9873a24394c42ff15a692f
583,216755297,2023-07-04,3521,House,2407.0,3,1, Immediately, Yes, Minimum 1 Year,C1,"Forest Avenue, Kingswood, Dublin 22",7.57338731,53.307272,-6.361361,Dublin 22,https://www.daft.ie/for-rent/house-forest-avenue-kingswood-dublin-22/5315888,2023-07-06,a1123a3ab8c7a7bc40fae6de20d65cbbfb6230c78c157f8f9741330f7a010cc8
584,24731110,2023-07-06,5187,Apartment,1475.0,1,1, Immediately, Yes, Minimum 1 Year,BER Exempt,"78 Ranelagh Road, Dublin 6, Ranelagh, Dublin 6",1.917054755,53.32903,-6.258483,Dublin 6,https://www.daft.ie/for-rent/flat-78-ranelagh-road-dublin-6-ranelagh-dublin-6/4731110,2023-07-06,d4642f1d049d519e000d2c84f1833af9a8bde6eb482ee4353a63d9f213d9c683
585,215444624,2023-03-01,36356,Studio,1235.0,0,0, Immediately, Yes, Minimum 1 Year,BER Exempt,"255 South Circular Road, Dublin 8",1.980372797,53.332037,-6.286819,Dublin 8,https://www.daft.ie/for-rent/studio-apartment-255-south-circular-road-dublin-8/4643847,2023-07-06,2fb2e935b88aa0ceb4273b6671cc841afb22fc60e5124eedd3dd515b5d816b74
586,216624934,2023-07-04,2181,Studio,1700.0,0,0, Immediately, Yes, Minimum 1 Year,A3,"Grove Park, Rathmines, Dublin 6",1.784350567,53.329473,-6.26976,Dublin 6,https://www.daft.ie/for-rent/studio-apartment-grove-park-rathmines-dublin-6/5303105,2023-07-06,35967bbb88c22de94cd03fd2a44555cf0892b64fb28d07cb0a7c45f08aa6e91c
587,24731059,2023-07-03,4728,House,2200.0,1,1, Immediately, Yes, Minimum 3 Months,C2,"3 seaview hollybrook road clontarf, Clontarf, Dublin 3",3.774534507,53.36295231,-6.218714597,Dublin 3,https://www.daft.ie/for-rent/house-3-seaview-hollybrook-road-clontarf-clontarf-dublin-3/4731059,2023-07-06,4620e23d1697be36f07a324cf73a09c9c5c87266947ca48bfe9f3af6a71c7f0f
588,24701695,2023-06-29,11589,Apartment,1525.0,1,1, Immediately, Yes, Minimum 1 Year,B3,"15 Ravenswood Crescent, Clonsilla, Dublin 15, Clonsilla, Dublin 15",11.95321049,53.395686,-6.42597,Dublin 15,https://www.daft.ie/for-rent/flat-15-ravenswood-crescent-clonsilla-dublin-15-clonsilla-dublin-15/4701695,2023-07-06,a9e3be2d1083ba4dac292779c35ae85bf4f550c1965cf0d7dc90fb6876b7762e
590,25283699,2023-06-29,1479,Apartment,2600.0,1,1," Aug 8th, 2023", Yes, Minimum 1 Year,C1,"Khyber Pass, Sorrento Heights, Sorrento Road, Dalk, Dalkey, Co. Dublin",13.91640666,53.272385,-6.09781,,https://www.daft.ie/for-rent/apartment-khyber-pass-sorrento-heights-sorrento-road-dalk-dalkey-co-dublin/5283699,2023-07-06,3563d4553174e74a4db8496afd639f3a2a9b11e562cd024c09d8422ebd96727e
591,25327637,2023-07-03,1281,Apartment,2000.0,2,2, Immediately, Yes, Minimum 1 Year,BER Exempt,"westend gate tallagh , Dublin 24",14.68740203,53.23929409,-6.398145216,Dublin 24,https://www.daft.ie/for-rent/apartment-westend-gate-tallagh-dublin-24/5327637,2023-07-06,5217f865f35326dea4fc5bd98ff3e65e87648919af87fc11c20e6309161de2f9
592,214735496,2023-07-03,6788,House,3250.0,2,1, Immediately, Yes, No Minimum,D1,"71 Donnybrook Manor, Donnybrook, Dublin 4",3.451176232,53.319494,-6.238873,Dublin 4,https://www.daft.ie/for-rent/house-71-donnybrook-manor-donnybrook-dublin-4/4558972,2023-07-06,f1468800015174f56692951204ab484bf25ef918afe4c274635bb6bfb6bb0f68
593,216624922,2023-07-04,2588,Studio,1750.0,0,0, Immediately, Yes, Minimum 1 Year,BER Exempt,"Ranelagh Road, Dublin 6, Ranelagh",1.885559285,53.329157,-6.25941,,https://www.daft.ie/for-rent/studio-apartment-ranelagh-road-dublin-6-ranelagh/5303067,2023-07-06,c7f91b97eb596ab4033cfd35bd43da52229d1464a56429d903740f538b32222f
594,25325433,2023-07-03,2218,Apartment,1800.0,1,1, Immediately, Yes, Minimum 1 Year,B2,"Milltown Hall, Mount St Annes, Dublin 6, Dublin 6",3.739624008,53.313623,-6.249184,Dublin 6,https://www.daft.ie/for-rent/apartment-milltown-hall-mount-st-annes-dublin-6-dublin-6/5325433,2023-07-06,5e7921a87fe89fa20dc4b36dde8c07a9a7759161eaa037ebf1d1f35a3ab77a6e
596,25327559,2023-07-03,1404,House,2400.0,3,3," Aug 1st, 2023", Yes, Minimum 1 Year,D2," The Way, Skerries, Co. Dublin",27.76131745,53.5791391,-6.1211471,,https://www.daft.ie/for-rent/house--the-way-skerries-co-dublin/5327559,2023-07-06,37c384c86e4129796f69bc19566447a46400f91b861e1adf768bc2572f38da27
597,216791731,2023-07-04,1363,Apartment,2700.0,2,1, Immediately, Yes, Minimum 1 Year,BER Exempt,"Cedarmount, Saint Brigid's Church Road, Stillorgan, Co. Dublin",8.284097478,53.284348,-6.196233,,https://www.daft.ie/for-rent/apartment-cedarmount-saint-brigids-church-road-stillorgan-co-dublin/5319779,2023-07-06,6c19b883c85d7c0e5057d8b3f1dabe051fb1ff6d58da0bad1834f05e45c4a7ae
598,25326479,2023-07-04,3011,House,2400.0,3,1," Aug 31st, 2023", Yes, Minimum 1 Year +,C2,"Spencer Street North, Dublin 3, East Wall, Dublin 3",2.381689175,53.358268,-6.238632,Dublin 3,https://www.daft.ie/for-rent/house-spencer-street-north-dublin-3-east-wall-dublin-3/5326479,2023-07-06,610731cf523e0eb9875607379539854568215ff6a9e84febd7456ee88ce4aa2a
599,25281864,2023-07-05,3585,Apartment,2600.0,2,2, Immediately, Yes, Minimum 1 Year,B3,"Westminster Block, Castle Court, Kilgobbin Wood, Sandyford, Dublin 18",10.38405544,53.2596458,-6.206012636,Dublin 18,https://www.daft.ie/for-rent/apartment-westminster-block-castle-court-kilgobbin-wood-sandyford-dublin-18/5281864,2023-07-06,d980a5e74a15f9ba4e17df85a9e13869b34ba12f68485b1205223a097d1813c3
600,25327596,2023-07-03,1376,House,2000.0,2,2, Immediately, No, Minimum 1 Year,E2,"25 Chapel Street, Balbriggan, Balbriggan, Co. Dublin",29.95622666,53.610307,-6.187032,,https://www.daft.ie/for-rent/house-25-chapel-street-balbriggan-balbriggan-co-dublin/5327596,2023-07-06,c976874671d156a1ee5a316a02e91263fb94a7e643440a0b4be508d9120806b7
601,216578869,2023-07-06,2624,House,2350.0,2,2, Immediately, No, No Minimum,,"The Park, Citywest Village, Citywest, Dublin 24",12.45853986,53.2820828,-6.4213667,Dublin 24,https://www.daft.ie/for-rent/house-the-park-citywest-village-citywest-dublin-24/5297903,2023-07-06,939209b20d85cb6b1bd1409ba6b4abeb65ad3d4ada9d6cdc383318c47a0b85e6
602,25327681,2023-07-03,702,Apartment,3500.0,2,2, Immediately, Yes, Minimum 1 Year,B1,"Hanover Dock, Grand Canal Dock, Dublin 2",1.953045169,53.34487923,-6.237944905,Dublin 2,https://www.daft.ie/for-rent/apartment-hanover-dock-grand-canal-dock-dublin-2/5327681,2023-07-06,5c7424c4202d7c71d70b5a5fd07a58be7f561709794c1c57131867b5aa0154b0
603,25327716,2023-07-03,1503,Apartment,2500.0,2,1, Immediately, Yes, Minimum 1 Year,D1,"Apartment 22, Cedarmount, Saint Brigid's Church Ro, Stillorgan, Co. Dublin",8.31412655,53.283972,-6.196348,,https://www.daft.ie/for-rent/apartment-apartment-22-cedarmount-saint-brigids-church-ro-stillorgan-co-dublin/5327716,2023-07-06,3d13848fad1bf6aa6995bae6daa60f8a1a8c09e599c12c63f584514b0612fc9b
604,216839433,2023-07-03,3711,House,2300.0,3,3," Jul 6th, 2023", Yes, Minimum 1 Year,C3,"33 Hazelbury Park, Clonee, Dublin 15",12.61734853,53.401025,-6.432474,Dublin 15,https://www.daft.ie/for-rent/house-33-hazelbury-park-clonee-dublin-15/5324638,2023-07-06,3836af6e859d578b5204a9c2d639e0225c2d1200113fa2cbfa68412e78dcf0a1
605,216690264,2023-07-04,2276,Apartment,2600.0,1,1, Immediately, Yes, Minimum 1 Year,A3,"Coram Deo, Purser Gardens, Rathmines, Dublin 6",2.828818555,53.32024,-6.261653,Dublin 6,https://www.daft.ie/for-rent/apartment-coram-deo-purser-gardens-rathmines-dublin-6/5309710,2023-07-06,c4c525444b893c2c8a4d90945d52717d0f14f8c2fbb252edc93a8d73e3694fd7
606,216861753,2023-07-04,1780,Apartment,2200.0,2,1, Immediately, Yes, Minimum 1 Year,C1,"3 Waterside Court, Swords Road, Swords, Co. Dublin",12.67845352,53.451922,-6.199535,,https://www.daft.ie/for-rent/apartment-3-waterside-court-swords-road-swords-co-dublin/5327759,2023-07-06,016fc7cb807d47fe221b36f9fe688fd96557fb1d42b818293829825715dec272
607,25281404,2023-07-04,9302,Studio,1150.0,1,0, Immediately, Yes, Minimum 1 Year,BER Exempt,"North Strand Road, North Strand, Dublin 3",2.234870031,53.35845596,-6.24170408,Dublin 3,https://www.daft.ie/for-rent/studio-apartment-north-strand-road-north-strand-dublin-3/5281404,2023-07-06,6ee63dba340d830101fcd6a59838c8243be4b92a134041ac791ce4a05ac1ac69
608,25326844,2023-07-03,4310,Studio,1130.0,1,0," Jul 27th, 2023", Yes, Minimum 6 Months,C3,"Off Howth Rd, Clontarf, Dublin 3",4.257315378,53.36729412,-6.214781875,Dublin 3,https://www.daft.ie/for-rent/studio-apartment-off-howth-rd-clontarf-dublin-3/5326844,2023-07-06,dcf2ddcb71f480d7f7f1a7de2905c330d48801924d62a82a6dbc3996812232bb
609,216861747,2023-07-03,2261,Apartment,2250.0,2,1," Jul 10th, 2023", Yes, Minimum 1 Year,C2,"Apartment 8, Block A, the Windmill, Dublin 2",1.562899511,53.345988,-6.243806,Dublin 2,https://www.daft.ie/for-rent/apartment-apartment-8-block-a-the-windmill-dublin-2/5327690,2023-07-06,8c2e96f5bfaebca8cb01336ff3d56f1630bac7fb4651f0d25fef4ebaf88fc8e3
610,216863971,2023-07-06,1778,Apartment,1686.0,2,1, Immediately, No, No Minimum,,"The Gables, Clondalkin, Dublin 22",11.14594186,53.3232003,-6.4303917,Dublin 22,https://www.daft.ie/for-rent/apartment-the-gables-clondalkin-dublin-22/5328089,2023-07-06,1ae5a05b5aeb7d1771efc222233d0da9cae9ae75ab039855a7544d0b0c51e02d
611,216735857,2023-07-06,4242,House,1953.0,3,3, Immediately, No, No Minimum,,"Monastery Heath, Clondalkin, Dublin 22",8.102033299,53.3214932,-6.3821072,Dublin 22,https://www.daft.ie/for-rent/house-monastery-heath-clondalkin-dublin-22/5313925,2023-07-06,f7d2b6412a08bef81ba22ac8bed79c01d3fe9384790037e2c9cc231a93036b17
612,216628984,2023-07-03,4940,Apartment,1600.0,1,1, Immediately, Yes, Minimum 1 Year,E1,"Apartment 22, Riverbank, Dodder Park Road, Rathfarnham, Dublin 14",4.680856384,53.303536,-6.273365,Dublin 14,https://www.daft.ie/for-rent/apartment-apartment-22-riverbank-dodder-park-road-rathfarnham-dublin-14/5303369,2023-07-06,ccb9783a455afcfc01a7f77092ab1f0167e565e3ea720106c4ddd4494808f50d
613,216609886,2023-07-06,10634,Apartment,1350.0,1,1, Immediately, No, No Minimum,C3,"83 Prussia Street, Stoneybatter, Dublin 7",1.614910886,53.35415,-6.2866451,Dublin 7,https://www.daft.ie/for-rent/apartment-83-prussia-street-stoneybatter-dublin-7/5301470,2023-07-06,efb0f0164250b1e13954093ffd162d086b17150f129f6a3cefabdf3af5cac3bc
614,216711523,2023-07-06,6495,Apartment,1200.0,1,1, Immediately, No, No Minimum,,"Suncroft Drive, Tallaght, Dublin 24",11.68031021,53.2813094,-6.4059858,Dublin 24,https://www.daft.ie/for-rent/apartment-suncroft-drive-tallaght-dublin-24/5311777,2023-07-06,9271ede2a4affb94b06112030e0696f757c1eea72508fda077fbda1fe0304815
615,216881978,2023-07-06,702,House,2448.0,4,4, Immediately, No, No Minimum,,"Foxborough Court, Lucan, Co. Dublin",10.48157624,53.3386313,-6.4242118,,https://www.daft.ie/for-rent/house-foxborough-court-lucan-co-dublin/5329721,2023-07-06,4548c7840722ba9599bea2ce0d3c9e63e7e380868e1a8c94064f19f1142d02cf
616,214414985,2023-07-03,8036,Apartment,3445.0,1,1, Immediately, Yes, No Minimum,B2,"Pearse Street, Sallynoggin, South Co. Dublin, Co. Dublin",11.62197566,53.27535,-6.137996,,https://www.daft.ie/for-rent/apartment-pearse-street-sallynoggin-south-co-dublin-co-dublin/4524025,2023-07-06,c26e4881e9b46e53e645d16e8bde739a6ebda4e0573e1b4547b6f4f6a7b5a86d
617,24719272,2023-07-03,8695,House,2200.0,2,1, Immediately, Yes, Minimum 1 Year,D1,"Bettyglen, Raheny, Dublin 5",7.644653267,53.3761847,-6.164576956,Dublin 5,https://www.daft.ie/for-rent/house-bettyglen-raheny-dublin-5/4719272,2023-07-06,7b1ae520e9e01e05fe1c11ad318cbe90132f30ec0cb51c4bb07087197166c2b2
618,216892381,2023-07-06,868,House,2339.0,2,1, Immediately, No, No Minimum,D1,"Donore Avenue, Cork Street, Dublin 8",1.554262978,53.3366315,-6.2853686,Dublin 8,https://www.daft.ie/for-rent/house-donore-avenue-cork-street-dublin-8/5330571,2023-07-06,1569e6f4836a8d91d3845a9f0ce40927fb8e0c41b9045cef5f796fe767e9e35d
619,25321500,2023-07-03,417,Apartment,3300.0,2,1, Immediately, Yes, Minimum 3 Months,BER Exempt,"Pembroke Road, Ballsbridge, Dublin 4",2.556810137,53.33208435,-6.236017942,Dublin 4,https://www.daft.ie/for-rent/apartment-pembroke-road-ballsbridge-dublin-4/5321500,2023-07-06,b5b8d67add52e4f67fe06427a8dbc8c12aefceaaa97fa02c5353281a65df3c6c
620,216609943,2023-07-03,2677,Apartment,2599.0,2,2, Immediately, Yes, Minimum 1 Year,C2,"Apartment 148, Bushy Park House",5.398152226,53.299916,-6.295233,,https://www.daft.ie/for-rent/apartment-apartment-148-bushy-park-house/5301522,2023-07-06,972f06b81c9924f4f1a95969746391bb5140e6a8d9cbe580b1c7fc84fad14856
621,25327161,2023-07-03,1466,House,4000.0,3,4," Aug 16th, 2023", Yes, Minimum 3 Months,A3,"Near Leinster Road , Rathmines, Dublin 6",2.484323672,53.32320439,-6.27062164,Dublin 6,https://www.daft.ie/for-rent/house-near-leinster-road-rathmines-dublin-6/5327161,2023-07-06,148f3b727e6440f295a0608143be25c5b6865dc02c2eebf6e206edf2a88eb1fe
